taglank,plats,plandatumtid,train_type
202404107937,Herrljunga central,2024-04-10 20:04:00,GT
202404107937,Herrljunga västra,2024-04-10 20:06:00,GT
202404107937,Vårgårda,2024-04-10 20:12:00,GT
202404107937,Algutsgården,2024-04-10 20:19:00,GT
202404107937,Alingsås,2024-04-10 20:26:00,GT
202404107937,Bryngenäs,2024-04-10 20:29:00,GT
202404107937,Västra Bodarna,2024-04-10 20:30:00,GT
202404107937,Norsesund,2024-04-10 20:32:00,GT
202404107937,Norsesund västra,2024-04-10 20:33:00,GT
202404107937,Floda,2024-04-10 20:38:00,GT
202404107937,Stenkullen,2024-04-10 20:40:00,GT
202404107937,Stenkullen,2024-04-10 20:58:00,GT
202404107937,Aspedalen,2024-04-10 21:02:00,GT
202404107937,Lerum,2024-04-10 21:02:00,GT
202404107937,Aspen,2024-04-10 21:03:00,GT
202404107937,Jonsered östra,2024-04-10 21:06:00,GT
202404107937,Jonsered Västra,2024-04-10 21:06:00,GT
202404107937,Partille,2024-04-10 21:10:00,GT
202404107937,Sävedalen,2024-04-10 21:12:00,GT
202404107937,Göteborg Sävenäs,2024-04-10 21:15:00,GT
202404107937,Olskroken,2024-04-10 21:17:00,GT
202404107937,Göteborg Kville,2024-04-10 21:21:00,GT
202404107937,Göteborg Lindholmen,2024-04-10 21:25:00,GT
202404107937,Pölsebo,2024-04-10 21:28:00,GT
202404107937,Göteborg Skandiahamnen,2024-04-10 21:35:00,GT
202404107947,Göteborg Kville,2024-04-10 17:28:00,GT
202404107947,Göteborg Kville,2024-04-10 17:46:00,GT
202404107947,Göteborg Lindholmen,2024-04-10 17:51:00,GT
202404107947,Pölsebo,2024-04-10 17:54:00,GT
202404107947,Göteborg Skandiahamnen,2024-04-10 18:01:00,GT
202404107948,Göteborg Kville,2024-04-10 12:16:00,GT
202404107948,Olskroken,2024-04-10 12:21:00,GT
202404107961,Hallsbergs pbg,2024-04-10 16:50:00,GT
202404107961,Hallsbergs rangerbangård,2024-04-10 16:56:00,GT
202404107966,Olskroken,2024-04-11 04:37:00,GT
202404107966,Göteborg Kville,2024-04-11 04:44:00,GT
202404107966,Göteborg Lindholmen,2024-04-11 04:48:00,GT
202404107966,Pölsebo,2024-04-11 04:52:00,GT
202404107966,Göteborg Skandiahamnen,2024-04-11 04:59:00,GT
202404107971,Laxå,2024-04-10 17:34:00,GT
202404107971,Linddalen,2024-04-10 17:38:00,GT
202404107971,Vretstorp,2024-04-10 17:42:00,GT
202404107971,Östansjö,2024-04-10 17:46:00,GT
202404107971,Tälle,2024-04-10 17:48:00,GT
202404107971,Hallsbergs rangerbangård,2024-04-10 17:51:00,GT
202404107972,Göteborg Skandiahamnen,2024-04-10 20:48:00,GT
202404107972,Pölsebo,2024-04-10 20:55:00,GT
202404107972,Göteborg Lindholmen,2024-04-10 20:57:00,GT
202404107972,Göteborg Kville,2024-04-10 21:04:00,GT
202404107972,Olskroken,2024-04-10 21:08:00,GT
202404107979,Hallsbergs pbg,2024-04-11 02:23:00,GT
202404107979,Hallsbergs rangerbangård,2024-04-11 02:28:00,GT
202404107982,Järna,2024-04-10 21:28:00,GT
202404107982,Mölnbo,2024-04-10 21:32:00,GT
202404107982,Gnesta,2024-04-10 21:35:00,GT
202404107982,Kolke,2024-04-10 21:38:00,GT
202404107982,Björnlunda,2024-04-10 21:39:00,GT
202404107982,Stjärnhov,2024-04-10 21:43:00,GT
202404107982,Nyckelsjön,2024-04-10 21:47:00,GT
202404107982,Sparreholm,2024-04-10 21:48:00,GT
202404107982,Skebokvarn,2024-04-10 21:51:00,GT
202404107982,Flen,2024-04-10 21:55:00,GT
202404107982,Sköldinge,2024-04-10 21:58:00,GT
202404107982,Stolpstugan,2024-04-10 22:01:00,GT
202404107982,Katrineholms c,2024-04-10 22:05:00,GT
202404107983,Göteborg Sävenäs,2024-04-10 10:41:00,GT
202404107998,Katrineholms c,2024-04-10 05:02:00,GT
202404107998,Stolpstugan,2024-04-10 05:07:00,GT
202404107998,Sköldinge,2024-04-10 05:11:00,GT
202404107998,Flen,2024-04-10 05:16:00,GT
202404107998,Skebokvarn,2024-04-10 05:21:00,GT
202404107998,Sparreholm,2024-04-10 05:25:00,GT
202404107998,Nyckelsjön,2024-04-10 05:27:00,GT
202404107998,Stjärnhov,2024-04-10 05:32:00,GT
202404107998,Björnlunda,2024-04-10 05:38:00,GT
202404107998,Kolke,2024-04-10 05:40:00,GT
202404107998,Gnesta,2024-04-10 05:44:00,GT
202404107998,Mölnbo,2024-04-10 05:48:00,GT
202404107998,Järna,2024-04-10 05:55:00,GT
202404108005,Katrineholms c,2024-04-10 17:57:00,GT
202404108005,Katrineholms c,2024-04-10 18:16:00,GT
202404108005,Baggetorp,2024-04-10 18:23:00,GT
202404108005,Vingåker,2024-04-10 18:32:00,GT
202404108005,Vingåker,2024-04-10 18:38:00,GT
202404108005,Högsjö,2024-04-10 18:47:00,GT
202404108005,Kilsmo,2024-04-10 18:54:00,GT
202404108005,Pålsboda,2024-04-10 19:01:00,GT
202404108005,Hallsbergs pbg,2024-04-10 19:10:00,GT
202404108005,Hallsbergs rangerbangård,2024-04-10 19:15:00,GT
202404108006,Hallsbergs rangerbangård,2024-04-10 23:35:00,GT
202404108008,Olskroken,2024-04-10 17:04:00,GT
202404108008,Göteborg Kville,2024-04-10 17:11:00,GT
202404108016,Järna,2024-04-10 22:11:00,GT
202404108016,Mölnbo,2024-04-10 22:15:00,GT
202404108016,Gnesta,2024-04-10 22:18:00,GT
202404108016,Kolke,2024-04-10 22:21:00,GT
202404108016,Björnlunda,2024-04-10 22:22:00,GT
202404108016,Stjärnhov,2024-04-10 22:26:00,GT
202404108016,Nyckelsjön,2024-04-10 22:30:00,GT
202404108016,Sparreholm,2024-04-10 22:31:00,GT
202404108016,Skebokvarn,2024-04-10 22:34:00,GT
202404108016,Flen,2024-04-10 22:37:00,GT
202404108016,Sköldinge,2024-04-10 22:41:00,GT
202404108016,Stolpstugan,2024-04-10 22:43:00,GT
202404108016,Katrineholms c,2024-04-10 22:47:00,GT
202404108020,Göteborg Sävenäs,2024-04-10 12:37:00,GT
202404108023,Katrineholms c,2024-04-11 01:36:00,GT
202404108023,Stolpstugan,2024-04-11 01:39:00,GT
202404108023,Sköldinge,2024-04-11 01:42:00,GT
202404108023,Flen,2024-04-11 01:45:00,GT
202404108023,Skebokvarn,2024-04-11 01:48:00,GT
202404108023,Sparreholm,2024-04-11 01:51:00,GT
202404108023,Nyckelsjön,2024-04-11 01:52:00,GT
202404108023,Stjärnhov,2024-04-11 01:56:00,GT
202404108023,Björnlunda,2024-04-11 02:00:00,GT
202404108023,Kolke,2024-04-11 02:01:00,GT
202404108023,Gnesta,2024-04-11 02:04:00,GT
202404108023,Mölnbo,2024-04-11 02:07:00,GT
202404108023,Järna,2024-04-11 02:11:00,GT
202404108029,Hallsbergs rangerbangård,2024-04-10 19:02:00,GT
202404108044,Hallsbergs rangerbangård,2024-04-10 12:41:00,GT
202404108044,Hallsbergs pbg,2024-04-10 12:45:00,GT
202404108048,Södertälje hamn,2024-04-10 19:25:00,GT
202404108048,Södertälje syd undre,2024-04-10 19:26:00,GT
202404108048,Bränninge,2024-04-10 19:28:00,GT
202404108048,Järna,2024-04-10 19:35:00,GT
202404108052,Hallsbergs pbg,2024-04-11 02:47:00,GT
202404108052,Hallsbergs pbg,2024-04-11 02:50:00,GT
202404108052,Hallsbergs rangerbangård,2024-04-11 02:55:00,GT
202404108073,Göteborg Sävenäs,2024-04-10 22:12:00,GT
202404108073,Olskroken,2024-04-10 22:13:00,GT
202404108073,Göteborg Kville,2024-04-10 22:45:00,GT
202404108073,Olskroken,2024-04-10 22:50:00,GT
20240410808,Falköpings c,2024-04-10 09:24:00,GT
20240410808,Floby,2024-04-10 09:38:00,GT
20240410808,Floby,2024-04-10 09:51:00,GT
20240410808,Källeryd,2024-04-10 09:59:00,GT
20240410808,Herrljunga central,2024-04-10 10:06:00,GT
20240410808,Herrljunga västra,2024-04-10 10:08:00,GT
20240410808,Vårgårda,2024-04-10 10:15:00,GT
20240410808,Algutsgården,2024-04-10 10:21:00,GT
20240410808,Alingsås,2024-04-10 10:28:00,GT
20240410808,Bryngenäs,2024-04-10 10:31:00,GT
20240410808,Västra Bodarna,2024-04-10 10:32:00,GT
20240410808,Norsesund,2024-04-10 10:34:00,GT
20240410808,Norsesund västra,2024-04-10 10:35:00,GT
20240410808,Floda,2024-04-10 10:40:00,GT
20240410808,Stenkullen,2024-04-10 10:42:00,GT
20240410808,Lerum,2024-04-10 10:44:00,GT
20240410808,Aspedalen,2024-04-10 10:44:00,GT
20240410808,Aspen,2024-04-10 10:45:00,GT
20240410808,Jonsered östra,2024-04-10 10:47:00,GT
20240410808,Jonsered Västra,2024-04-10 10:48:00,GT
20240410808,Partille,2024-04-10 10:51:00,GT
20240410808,Sävedalen,2024-04-10 10:52:00,GT
20240410808,Göteborg Sävenäs,2024-04-10 10:54:00,GT
20240410808,Olskroken,2024-04-10 10:56:00,GT
20240410808,Göteborg Kville,2024-04-10 11:01:00,GT
20240410808,Göteborg Kville,2024-04-10 11:02:00,GT
20240410808,Göteborg Lindholmen,2024-04-10 11:07:00,GT
20240410808,Pölsebo,2024-04-10 11:11:00,GT
20240410808,Göteborg Skandiahamnen,2024-04-10 11:17:00,GT
202404108080,Sävedalen,2024-04-10 06:16:00,GT
202404108080,Partille,2024-04-10 06:22:00,GT
202404108080,Jonsered Västra,2024-04-10 06:27:00,GT
202404108080,Jonsered östra,2024-04-10 06:27:00,GT
202404108080,Aspen,2024-04-10 06:29:00,GT
202404108080,Aspedalen,2024-04-10 06:30:00,GT
202404108080,Lerum,2024-04-10 06:31:00,GT
202404108080,Stenkullen,2024-04-10 06:36:00,GT
202404108080,Stenkullen,2024-04-10 06:46:00,GT
202404108080,Floda,2024-04-10 06:51:00,GT
202404108080,Norsesund västra,2024-04-10 06:56:00,GT
202404108080,Norsesund,2024-04-10 06:56:00,GT
202404108080,Västra Bodarna,2024-04-10 06:58:00,GT
202404108080,Bryngenäs,2024-04-10 06:59:00,GT
202404108080,Alingsås,2024-04-10 07:02:00,GT
202404108080,Algutsgården,2024-04-10 07:10:00,GT
202404108080,Algutsgården,2024-04-10 07:10:00,GT
202404108080,Vårgårda,2024-04-10 07:19:00,GT
202404108080,Herrljunga västra,2024-04-10 07:36:00,GT
202404108080,Herrljunga central,2024-04-10 07:40:00,GT
202404108080,Källeryd,2024-04-10 07:47:00,GT
202404108080,Floby,2024-04-10 07:53:00,GT
202404108080,Falköpings c,2024-04-10 08:03:00,GT
202404108080,Falköpings norra,2024-04-10 09:31:00,GT
202404108080,Stenstorp,2024-04-10 09:39:00,GT
202404108080,Regumatorp,2024-04-10 09:44:00,GT
202404108080,Skövde c,2024-04-10 09:49:00,GT
202404108080,Väring,2024-04-10 09:58:00,GT
202404108080,Moholm,2024-04-10 10:08:00,GT
202404108080,Moholm,2024-04-10 10:15:00,GT
202404108080,Töreboda,2024-04-10 10:25:00,GT
202404108080,Slätte,2024-04-10 10:31:00,GT
202404108080,Älgarås,2024-04-10 10:35:00,GT
202404108080,Gårdsjö,2024-04-10 10:42:00,GT
202404108080,Gårdsjö,2024-04-10 10:55:00,GT
202404108080,Finnerödja,2024-04-10 11:04:00,GT
202404108080,Laxå,2024-04-10 11:15:00,GT
202404108080,Laxå,2024-04-10 11:38:00,GT
202404108080,Linddalen,2024-04-10 11:47:00,GT
202404108080,Vretstorp,2024-04-10 11:50:00,GT
202404108080,Östansjö,2024-04-10 11:55:00,GT
202404108080,Tälle,2024-04-10 11:57:00,GT
202404108080,Hallsbergs rangerbangård,2024-04-10 12:00:00,GT
202404108082,Göteborg Skandiahamnen,2024-04-10 08:29:00,GT
202404108082,Pölsebo,2024-04-10 08:38:00,GT
202404108082,Göteborg Lindholmen,2024-04-10 08:41:00,GT
202404108082,Göteborg Kville,2024-04-10 08:47:00,GT
202404108082,Göteborg Sävenäs,2024-04-10 08:53:00,GT
202404108089,Hallsbergs pbg,2024-04-10 21:12:00,GT
202404108089,Hallsbergs pbg,2024-04-10 21:17:00,GT
202404108089,Hallsbergs rangerbangård,2024-04-10 21:20:00,GT
202404108089,Tälle,2024-04-10 21:23:00,GT
202404108089,Östansjö,2024-04-10 21:24:00,GT
202404108089,Vretstorp,2024-04-10 21:29:00,GT
202404108089,Linddalen,2024-04-10 21:32:00,GT
202404108089,Laxå,2024-04-10 21:38:00,GT
202404108089,Finnerödja,2024-04-10 21:46:00,GT
202404108089,Gårdsjö,2024-04-10 21:52:00,GT
202404108089,Älgarås,2024-04-10 21:57:00,GT
202404108089,Slätte,2024-04-10 22:01:00,GT
202404108089,Töreboda,2024-04-10 22:06:00,GT
202404108089,Moholm,2024-04-10 22:13:00,GT
202404108089,Väring,2024-04-10 22:22:00,GT
202404108089,Väring,2024-04-10 22:35:00,GT
202404108089,Skövde c,2024-04-10 22:47:00,GT
202404108089,Regumatorp,2024-04-10 22:53:00,GT
202404108089,Stenstorp,2024-04-10 22:58:00,GT
202404108089,Falköpings norra,2024-04-10 23:06:00,GT
202404108089,Falköpings c,2024-04-10 23:09:00,GT
202404108089,Falköpings c,2024-04-10 23:12:00,GT
202404108089,Floby,2024-04-10 23:24:00,GT
202404108089,Källeryd,2024-04-10 23:30:00,GT
202404108089,Herrljunga central,2024-04-10 23:38:00,GT
202404108089,Herrljunga västra,2024-04-10 23:40:00,GT
202404108089,Vårgårda,2024-04-10 23:47:00,GT
202404108089,Algutsgården,2024-04-10 23:55:00,GT
202404108089,Algutsgården,2024-04-11 00:12:00,GT
202404108089,Alingsås,2024-04-11 00:20:00,GT
202404108089,Bryngenäs,2024-04-11 00:24:00,GT
202404108089,Västra Bodarna,2024-04-11 00:25:00,GT
202404108089,Norsesund,2024-04-11 00:27:00,GT
202404108089,Norsesund västra,2024-04-11 00:27:00,GT
202404108089,Floda,2024-04-11 00:32:00,GT
202404108089,Stenkullen,2024-04-11 00:34:00,GT
202404108089,Lerum,2024-04-11 00:39:00,GT
202404108089,Aspedalen,2024-04-11 00:40:00,GT
202404108089,Aspen,2024-04-11 00:41:00,GT
202404108089,Jonsered östra,2024-04-11 00:44:00,GT
202404108089,Jonsered Västra,2024-04-11 00:45:00,GT
202404108089,Partille,2024-04-11 00:48:00,GT
202404108089,Sävedalen,2024-04-11 00:51:00,GT
202404108094,Hallsbergs rangerbangård,2024-04-10 06:05:00,GT
202404108094,Hallsbergs pbg,2024-04-10 06:09:00,GT
202404108100,Hallsbergs pbg,2024-04-10 14:07:00,GT
202404108100,Hallsbergs rangerbangård,2024-04-10 14:12:00,GT
202404108103,Alingsås,2024-04-10 05:00:00,GT
202404108103,Bryngenäs,2024-04-10 05:03:00,GT
202404108103,Västra Bodarna,2024-04-10 05:04:00,GT
202404108103,Norsesund,2024-04-10 05:07:00,GT
202404108103,Norsesund västra,2024-04-10 05:07:00,GT
202404108103,Floda,2024-04-10 05:12:00,GT
202404108103,Stenkullen,2024-04-10 05:15:00,GT
202404108103,Lerum,2024-04-10 05:27:00,GT
202404108103,Aspedalen,2024-04-10 05:28:00,GT
202404108103,Aspen,2024-04-10 05:28:00,GT
202404108103,Jonsered östra,2024-04-10 05:30:00,GT
202404108103,Jonsered Västra,2024-04-10 05:31:00,GT
202404108103,Partille,2024-04-10 05:34:00,GT
202404108103,Sävedalen,2024-04-10 05:35:00,GT
202404108103,Göteborg Sävenäs,2024-04-10 05:37:00,GT
202404108103,Olskroken,2024-04-10 05:39:00,GT
202404108103,Göteborg Kville,2024-04-10 05:43:00,GT
202404108103,Göteborg Lindholmen,2024-04-10 05:48:00,GT
202404108103,Pölsebo,2024-04-10 05:51:00,GT
202404108103,Göteborg Skandiahamnen,2024-04-10 05:58:00,GT
20240410811,Göteborg Skandiahamnen,2024-04-10 19:19:00,GT
20240410811,Pölsebo,2024-04-10 19:28:00,GT
20240410811,Göteborg Lindholmen,2024-04-10 19:31:00,GT
20240410811,Göteborg Kville,2024-04-10 19:36:00,GT
20240410811,Göteborg Sävenäs,2024-04-10 19:41:00,GT
20240410811,Sävedalen,2024-04-10 19:45:00,GT
20240410811,Partille,2024-04-10 19:48:00,GT
20240410811,Jonsered Västra,2024-04-10 19:52:00,GT
20240410811,Jonsered östra,2024-04-10 19:53:00,GT
20240410811,Aspen,2024-04-10 19:55:00,GT
20240410811,Aspedalen,2024-04-10 19:56:00,GT
20240410811,Lerum,2024-04-10 19:57:00,GT
20240410811,Stenkullen,2024-04-10 20:01:00,GT
20240410811,Stenkullen,2024-04-10 20:06:00,GT
20240410811,Floda,2024-04-10 20:11:00,GT
20240410811,Norsesund västra,2024-04-10 20:15:00,GT
20240410811,Norsesund,2024-04-10 20:16:00,GT
20240410811,Västra Bodarna,2024-04-10 20:18:00,GT
20240410811,Bryngenäs,2024-04-10 20:19:00,GT
20240410811,Alingsås,2024-04-10 20:22:00,GT
20240410811,Algutsgården,2024-04-10 20:30:00,GT
20240410811,Algutsgården,2024-04-10 21:02:00,GT
20240410811,Vårgårda,2024-04-10 21:11:00,GT
20240410811,Herrljunga västra,2024-04-10 21:17:00,GT
20240410811,Herrljunga central,2024-04-10 21:19:00,GT
20240410811,Källeryd,2024-04-10 21:27:00,GT
20240410811,Floby,2024-04-10 21:32:00,GT
20240410811,Falköpings c,2024-04-10 21:43:00,GT
202404108114,Olskroken,2024-04-10 21:57:00,GT
202404108114,Göteborg Sävenäs,2024-04-10 21:58:00,GT
202404108114,Sävedalen,2024-04-10 22:00:00,GT
202404108114,Partille,2024-04-10 22:01:00,GT
202404108114,Jonsered Västra,2024-04-10 22:03:00,GT
202404108114,Jonsered östra,2024-04-10 22:04:00,GT
202404108114,Aspen,2024-04-10 22:06:00,GT
202404108114,Aspedalen,2024-04-10 22:06:00,GT
202404108114,Lerum,2024-04-10 22:07:00,GT
202404108114,Stenkullen,2024-04-10 22:09:00,GT
202404108114,Floda,2024-04-10 22:11:00,GT
202404108114,Norsesund,2024-04-10 22:15:00,GT
202404108114,Norsesund västra,2024-04-10 22:15:00,GT
202404108114,Västra Bodarna,2024-04-10 22:17:00,GT
202404108114,Bryngenäs,2024-04-10 22:18:00,GT
202404108114,Alingsås,2024-04-10 22:21:00,GT
202404108114,Algutsgården,2024-04-10 22:26:00,GT
202404108114,Vårgårda,2024-04-10 22:31:00,GT
202404108114,Herrljunga västra,2024-04-10 22:36:00,GT
202404108114,Herrljunga central,2024-04-10 22:37:00,GT
202404108114,Källeryd,2024-04-10 22:43:00,GT
202404108114,Floby,2024-04-10 22:47:00,GT
202404108114,Falköpings c,2024-04-10 22:53:00,GT
202404108114,Falköpings norra,2024-04-10 22:54:00,GT
202404108114,Stenstorp,2024-04-10 23:00:00,GT
202404108114,Regumatorp,2024-04-10 23:03:00,GT
202404108114,Skövde c,2024-04-10 23:08:00,GT
202404108114,Väring,2024-04-10 23:14:00,GT
202404108114,Moholm,2024-04-10 23:20:00,GT
202404108114,Töreboda,2024-04-10 23:26:00,GT
202404108114,Slätte,2024-04-10 23:30:00,GT
202404108114,Älgarås,2024-04-10 23:33:00,GT
202404108114,Gårdsjö,2024-04-10 23:37:00,GT
202404108114,Finnerödja,2024-04-10 23:41:00,GT
202404108114,Laxå,2024-04-10 23:49:00,GT
202404108114,Linddalen,2024-04-10 23:52:00,GT
202404108114,Vretstorp,2024-04-10 23:55:00,GT
202404108114,Östansjö,2024-04-10 23:58:00,GT
202404108114,Tälle,2024-04-10 23:59:00,GT
202404108114,Hallsbergs rangerbangård,2024-04-11 00:24:00,GT
202404108114,Hallsbergs pbg,2024-04-11 00:28:00,GT
202404108114,Hallsbergs pbg,2024-04-11 00:31:00,GT
202404108114,Pålsboda,2024-04-11 00:40:00,GT
202404108114,Kilsmo,2024-04-11 00:45:00,GT
202404108114,Högsjö,2024-04-11 00:51:00,GT
202404108114,Vingåker,2024-04-11 00:56:00,GT
202404108114,Baggetorp,2024-04-11 01:02:00,GT
202404108114,Katrineholms c,2024-04-11 01:07:00,GT
202404108114,Stolpstugan,2024-04-11 01:10:00,GT
202404108114,Sköldinge,2024-04-11 01:14:00,GT
202404108114,Flen,2024-04-11 01:18:00,GT
202404108114,Skebokvarn,2024-04-11 01:22:00,GT
202404108114,Sparreholm,2024-04-11 01:25:00,GT
202404108114,Nyckelsjön,2024-04-11 01:27:00,GT
202404108114,Stjärnhov,2024-04-11 01:31:00,GT
202404108114,Björnlunda,2024-04-11 01:36:00,GT
202404108114,Kolke,2024-04-11 01:38:00,GT
202404108114,Gnesta,2024-04-11 01:41:00,GT
202404108114,Mölnbo,2024-04-11 01:44:00,GT
202404108114,Järna,2024-04-11 01:50:00,GT
20240410812,Hallsbergs pbg,2024-04-10 12:01:00,GT
20240410812,Hallsbergs rangerbangård,2024-04-10 12:06:00,GT
20240410812,Hallsbergs rangerbangård,2024-04-10 13:54:00,GT
20240410812,Tälle,2024-04-10 14:00:00,GT
20240410812,Östansjö,2024-04-10 14:03:00,GT
20240410812,Vretstorp,2024-04-10 14:07:00,GT
20240410812,Linddalen,2024-04-10 14:11:00,GT
20240410812,Laxå,2024-04-10 14:16:00,GT
20240410812,Finnerödja,2024-04-10 14:24:00,GT
20240410812,Gårdsjö,2024-04-10 14:30:00,GT
20240410812,Älgarås,2024-04-10 14:35:00,GT
20240410812,Slätte,2024-04-10 14:39:00,GT
20240410812,Töreboda,2024-04-10 14:44:00,GT
20240410812,Moholm,2024-04-10 14:50:00,GT
20240410812,Väring,2024-04-10 14:58:00,GT
20240410812,Skövde c,2024-04-10 15:07:00,GT
20240410812,Regumatorp,2024-04-10 15:12:00,GT
20240410812,Stenstorp,2024-04-10 15:17:00,GT
20240410812,Falköpings norra,2024-04-10 15:26:00,GT
20240410812,Falköpings norra,2024-04-10 15:42:00,GT
20240410812,Falköpings c,2024-04-10 15:47:00,GT
20240410812,Falköpings c,2024-04-10 16:02:00,GT
20240410812,Floby,2024-04-10 16:14:00,GT
20240410812,Floby,2024-04-10 16:21:00,GT
20240410812,Källeryd,2024-04-10 16:27:00,GT
20240410812,Herrljunga central,2024-04-10 16:35:00,GT
20240410812,Herrljunga västra,2024-04-10 17:04:00,GT
20240410812,Vårgårda,2024-04-10 17:12:00,GT
20240410812,Algutsgården,2024-04-10 17:18:00,GT
20240410812,Alingsås,2024-04-10 17:25:00,GT
20240410812,Bryngenäs,2024-04-10 17:29:00,GT
20240410812,Västra Bodarna,2024-04-10 17:30:00,GT
20240410812,Norsesund,2024-04-10 17:32:00,GT
20240410812,Norsesund västra,2024-04-10 17:33:00,GT
20240410812,Floda,2024-04-10 17:38:00,GT
20240410812,Stenkullen,2024-04-10 17:40:00,GT
20240410812,Lerum,2024-04-10 17:43:00,GT
20240410812,Aspedalen,2024-04-10 17:43:00,GT
20240410812,Aspen,2024-04-10 17:44:00,GT
20240410812,Jonsered östra,2024-04-10 17:46:00,GT
20240410812,Jonsered Västra,2024-04-10 17:47:00,GT
20240410812,Partille,2024-04-10 17:50:00,GT
20240410812,Sävedalen,2024-04-10 17:51:00,GT
20240410812,Göteborg Sävenäs,2024-04-10 17:53:00,GT
20240410812,Olskroken,2024-04-10 17:55:00,GT
20240410812,Göteborg Kville,2024-04-10 18:03:00,GT
20240410812,Göteborg Lindholmen,2024-04-10 18:08:00,GT
20240410812,Pölsebo,2024-04-10 18:11:00,GT
20240410812,Göteborg Skandiahamnen,2024-04-10 18:18:00,GT
202404108121,Hallsbergs rangerbangård,2024-04-11 03:36:00,GT
202404108125,Hallsbergs rangerbangård,2024-04-11 00:33:00,GT
202404108126,Hallsbergs pbg,2024-04-11 01:39:00,GT
202404108126,Hallsbergs rangerbangård,2024-04-11 01:40:00,GT
202404108126,Hallsbergs rangerbangård,2024-04-11 02:03:00,GT
202404108126,Hallsbergs pbg,2024-04-11 02:06:00,GT
202404108131,Göteborg Kville,2024-04-10 14:57:00,GT
202404108131,Göteborg Lindholmen,2024-04-10 15:02:00,GT
202404108131,Pölsebo,2024-04-10 15:05:00,GT
202404108131,Göteborg Skandiahamnen,2024-04-10 15:10:00,GT
202404108135,Göteborg Sävenäs,2024-04-10 07:16:00,GT
202404108135,Olskroken,2024-04-10 07:19:00,GT
202404108135,Göteborg Kville,2024-04-10 07:25:00,GT
202404108135,Göteborg Kville,2024-04-10 07:36:00,GT
202404108135,Göteborg Lindholmen,2024-04-10 07:41:00,GT
202404108135,Pölsebo,2024-04-10 07:45:00,GT
202404108135,Göteborg Skandiahamnen,2024-04-10 07:52:00,GT
202404108138,Hallsbergs rangerbangård,2024-04-10 05:04:00,GT
202404108138,Hallsbergs pbg,2024-04-10 05:06:00,GT
20240410815,Göteborg Skandiahamnen,2024-04-10 22:51:00,GT
20240410815,Pölsebo,2024-04-10 23:00:00,GT
20240410815,Göteborg Lindholmen,2024-04-10 23:02:00,GT
20240410815,Göteborg Kville,2024-04-10 23:08:00,GT
20240410815,Göteborg Sävenäs,2024-04-10 23:12:00,GT
20240410815,Sävedalen,2024-04-10 23:16:00,GT
